ItemName,ItemPrice,Currency,Category,Vendor,Station,FuelPrice,System,slug
Elite Arc Dancer's Suit,25926.47,credits,Armor,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,elite-arc-dancers-suit
Enhanced Arc Dancer's Suit,27037.82,credits,Armor,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,enhanced-arc-dancers-suit
Infiltrator X300 Nightshade Series,52340.11,credits,Armor,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,infiltrator-x300-nightshade-series
VIP Pack - 3 days,290,bonds,VIP,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,vip-3
Civ T04-V007-10.05x3-0.05,10291.42,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v4-3-007
Civ T04-V010-12.45x2-0.1,10017.39,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v4-1-010
Civ T04-V012-12.45x2-0.1,10017.39,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v4-1-012
Civ T04-V012-13.76x2-0.075,10154.41,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v4-2-012
Civ T04-V013-9.19x3-0.075,10154.41,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v4-2-013
Civ T04-V017-15.08x2-0.05,10291.42,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v4-3-017
Civ T04-V019-9.19x3-0.075,10154.41,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v4-2-019
Civ T04-V024-15.08x2-0.05,10291.42,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v4-3-024
Civ T04-V025-9.19x3-0.075,10154.41,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v4-2-025
Civ T05-V006-22.31x2-0.05,13701.60,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v5-3-006
Civ T05-V007-12.67x3-0.1,12072.63,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v51007
Civ T05-V007-13.58x3-0.075,13458.02,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v5-2-007
Civ T05-V009-19.01x2-0.1,12072.63,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v5-1-009
Civ T05-V009-22.31x2-0.05,13701.60,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v5-3-009
Civ T05-V010-22.31x2-0.05,13701.60,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v5-3-010
Civ T05-V011-12.67x3-0.1,12072.63,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v51011
Civ T05-V012-20.33x2-0.075,12224.87,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v5-2-012
Civ T05-V012-22.31x2-0.05,13701.60,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v5-3-012
Civ T05-V013-12.67x3-0.1,12072.63,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v51013
Civ T05-V014-13.58x3-0.075,13458.02,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v5-2-014
Civ T05-V017-19.01x2-0.1,12072.63,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v5-1-017
Civ T05-V018-19.01x2-0.1,12072.63,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v5-1-018
Civ T05-V018-20.33x2-0.075,12224.87,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v5-2-018
Civ T05-V019-12.67x3-0.1,12072.63,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v51019
Civ T05-V020-22.31x2-0.05,13701.60,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v5-3-020
Civ T05-V021-12.67x3-0.1,12072.63,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v51021
Civ T05-V021-14.89x3-0.05,13701.60,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v5-3-021
Civ T05-V025-12.67x3-0.1,12072.63,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v51025
Civ T05-V025-14.89x3-0.05,13701.60,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v5-3-025
Civ T05-V026-12.67x3-0.1,12072.63,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v51026
Civ T05-V026-13.58x3-0.075,13458.02,credits,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v5-2-026
Mil T05-V031-7.62x5-0.035,44,bonds,Medical,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,minor-military-stim-v51031
"""Last Longer"" Chew bar, tier 4",2298.82,credits,Food,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,last-longer-chew-bar-tier-4
"""Last Longer"" Chew bar, tier 5",3120.92,credits,Food,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,last-longer-chew-bar-tier-5
"""Staying Power"" Seltzer, tier 4",2116.14,credits,Food,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,staying-power-seltzer-tier-4
"""Staying Power"" Seltzer, tier 5",2938.23,credits,Food,Sleeping Satellite Gifts,Spirit of New York City,5709.0,YZ Ceti,staying-power-seltzer-tier-5
Dissident Disclaimer,34543.26,credits,Weapon,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,dissident-disclaimer
F.O.T.S Line Combat Staff,46265.74,credits,Weapon,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,fots-line-combat-staff
F.O.T.S Line Sniper Rifle,36491.93,credits,Weapon,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,fots-line-sniper-rifle
All Rounder Protectogear,34695.50,credits,Armor,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,all-rounder-protectogear
Anti-Stabby Protectogear,34436.69,credits,Armor,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,anti-stabby-protectogear
Battered Jerkin,2184,bonds,Armor,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,battered-jerkin
Blooded Chrome Battle Armor,36537.60,credits,Armor,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,blooded-chrome-battle-armor
Danger Digs: Baby Blue Line,36476.70,credits,Armor,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,danger-digs-baby-blue-line
Danger Digs: Ruby Line,25956.92,credits,Armor,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,danger-digs-ruby-line
Danger Digs: Sapphire Line,25698.11,credits,Armor,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,danger-digs-sapphire-line
Elite Arc Dancer's Suit,25926.47,credits,Armor,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,elite-arc-dancers-suit
No Squish Protectogear,34771.62,credits,Armor,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,no-squish-protectogear
Tempest Tamer Collection Hazard Suit,62981.69,credits,Armor,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,tempest-tamer-collection-hazard-suit
The Black Hole,46646.34,credits,Armor,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,the-black-hole
VIP Pack - 3 days,290,bonds,VIP,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,vip-3
Civ T04-V005-15.08x2-0.05,10291.42,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v43005
Civ T04-V006-12.45x2-0.1,10017.39,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v4-1-006
Civ T04-V006-15.08x2-0.05,10291.42,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v4-3-006
Civ T04-V007-9.19x3-0.075,10154.41,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v4-2-007
Civ T04-V009-13.76x2-0.075,10154.41,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v4-2-009
Civ T04-V011-8.32x3-0.1,10017.39,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v41011
Civ T04-V011-9.19x3-0.075,10154.41,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v4-2-011
Civ T04-V013-8.32x3-0.1,10017.39,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v41013
Civ T04-V014-8.32x3-0.1,10017.39,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v41014
Civ T04-V018-13.76x2-0.075,10154.41,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v4-2-018
Civ T04-V019-10.05x3-0.05,10291.42,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v4-3-019
Civ T04-V019-8.32x3-0.1,10017.39,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v41019
Civ T04-V020-13.76x2-0.075,10154.41,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v4-2-020
Civ T04-V021-10.05x3-0.05,10291.42,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v4-3-021
Civ T04-V021-9.19x3-0.075,10154.41,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v4-2-021
Civ T04-V022-8.32x3-0.1,10017.39,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v41022
Civ T04-V025-10.05x3-0.05,10291.42,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v4-3-025
Civ T04-V028-8.32x3-0.1,10017.39,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v41028
Civ T04-V028-9.19x3-0.075,10154.41,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v4-2-028
Civ T05-V003-22.31x2-0.05,13701.60,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v5-3-003
Civ T05-V005-19.01x2-0.1,12072.63,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v5-1-005
Civ T05-V006-20.33x2-0.075,12224.87,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v5-2-006
Civ T05-V010-19.01x2-0.1,12072.63,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v5-1-010
Civ T05-V010-20.33x2-0.075,12224.87,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v5-2-010
Civ T05-V011-13.58x3-0.075,13458.02,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v5-2-011
Civ T05-V011-14.89x3-0.05,13701.60,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v5-3-011
Civ T05-V013-13.58x3-0.075,13458.02,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v5-2-013
Civ T05-V013-14.89x3-0.05,13701.60,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v5-3-013
Civ T05-V017-20.33x2-0.075,12224.87,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v5-2-017
Civ T05-V018-22.31x2-0.05,13701.60,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v5-3-018
Civ T05-V019-14.89x3-0.05,13701.60,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v5-3-019
Civ T05-V020-19.01x2-0.1,12072.63,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,minor-multi-stim-v5-1-020
Civ T05-V022-13.58x3-0.075,13458.02,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v5-2-022
Civ T05-V022-14.89x3-0.05,13701.60,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,strong-multi-stim-v5-3-022
Civ T05-V025-13.58x3-0.075,13458.02,credits,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,standard-multi-stim-v5-2-025
Mil T04-V015-10.17x4-0.03,58,bonds,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,standard-military-stim-v52015
Mil T05-V015-9.51x4-0.03,44,bonds,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,minor-military-stim-v51015
Mil T05-V023-9.51x4-0.03,44,bonds,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,minor-military-stim-v51023
Mil T05-V029-9.51x4-0.03,44,bonds,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,minor-military-stim-v51029
Mil T05-V030-9.51x4-0.03,44,bonds,Medical,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,minor-military-stim-v51030
"""Muscle Pump"" Paste, tier 4",2298.82,credits,Food,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,muscle-pump-paste-tier-4
"""Muscle Pump"" Paste, tier 5",3120.92,credits,Food,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,muscle-pump-paste-tier-5
"""Tireless"" Tonic, tier 4",2116.14,credits,Food,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,tireless-tonic-tier-4
"""Tireless"" Tonic, tier 5",2938.23,credits,Food,Bill's Shiny Salvage,Spirit of New York City,5709.0,YZ Ceti,tireless-tonic-tier-5
Sparking Knuckledusters,5936.81,credits,Weapon,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,sparking-knuckledusters
Battered Jerkin,2184,bonds,Armor,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,battered-jerkin
Blooded Chrome Battle Armor,8184.00,credits,Armor,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,blooded-chrome-battle-armor
Danger Digs: Baby Blue Line,8170.36,credits,Armor,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,danger-digs-baby-blue-line
Danger Digs: Ruby Line,5814.05,credits,Armor,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,danger-digs-ruby-line
Danger Digs: Sapphire Line,5756.08,credits,Armor,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,danger-digs-sapphire-line
Elite Arc Dancer's Suit,5807.23,credits,Armor,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,elite-arc-dancers-suit
Heavy Explorer’s Coat,2184,bonds,Armor,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,heavy-explorers-coat
Light Explorer’s Coat,2184,bonds,Armor,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,light-explorers-coat
VIP Pack - 3 days,290,bonds,VIP,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,vip-3
Civ T04-V003-12.45x2-0.1,2243.78,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,minor-multi-stim-v41003
Civ T04-V003-15.08x2-0.05,2305.16,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,strong-multi-stim-v43003
Civ T04-V005-15.08x2-0.05,2305.16,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,strong-multi-stim-v43005
Civ T04-V007-10.05x3-0.05,2305.16,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,strong-multi-stim-v4-3-007
Civ T04-V007-8.32x3-0.1,2243.78,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,minor-multi-stim-v41007
Civ T04-V009-13.76x2-0.075,2274.47,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,standard-multi-stim-v4-2-009
Civ T04-V009-15.08x2-0.05,2305.16,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,strong-multi-stim-v4-3-009
Civ T04-V010-13.76x2-0.075,2274.47,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,standard-multi-stim-v4-2-010
Civ T04-V011-9.19x3-0.075,2274.47,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,standard-multi-stim-v4-2-011
Civ T04-V012-12.45x2-0.1,2243.78,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,minor-multi-stim-v4-1-012
Civ T04-V012-15.08x2-0.05,2305.16,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,strong-multi-stim-v4-3-012
Civ T04-V013-8.32x3-0.1,2243.78,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,minor-multi-stim-v41013
Civ T04-V014-10.05x3-0.05,2305.16,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,strong-multi-stim-v4-3-014
Civ T04-V014-9.19x3-0.075,2274.47,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,standard-multi-stim-v4-2-014
Civ T04-V018-15.08x2-0.05,2305.16,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,strong-multi-stim-v4-3-018
Civ T04-V021-10.05x3-0.05,2305.16,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,strong-multi-stim-v4-3-021
Civ T04-V021-8.32x3-0.1,2243.78,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,minor-multi-stim-v41021
Civ T04-V022-10.05x3-0.05,2305.16,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,strong-multi-stim-v4-3-022
Civ T04-V022-8.32x3-0.1,2243.78,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,minor-multi-stim-v41022
Civ T04-V022-9.19x3-0.075,2274.47,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,standard-multi-stim-v4-2-022
Civ T04-V024-15.08x2-0.05,2305.16,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,strong-multi-stim-v4-3-024
Civ T04-V026-10.05x3-0.05,2305.16,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,strong-multi-stim-v4-3-026
Civ T04-V026-8.32x3-0.1,2243.78,credits,Medical,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,minor-multi-stim-v41026
"""Brain Booster"" Bites, tier 4",514.91,credits,Food,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,brain-booster-bites-tier-4
"""Brain Booster"" Bites, tier 5",699.05,credits,Food,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,brain-booster-bites-tier-5
"""Chatterbox"" Shake, tier 4",473.99,credits,Food,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,chatterbox-shake-tier-4
"""Chatterbox"" Shake, tier 5",658.13,credits,Food,Jankin's Junk & Trade,Asimov Freehold,1278.75,YZ Ceti,chatterbox-shake-tier-5
Ruby Redemption,11798.60,credits,Weapon,Stavros Supplies,Asimov Freehold,1278.75,YZ Ceti,ruby-redemption
Spiked and Sparking Knuckledusters,11863.39,credits,Weapon,Stavros Supplies,Asimov Freehold,1278.75,YZ Ceti,spiked-and-sparking-knuckledusters
X45 Hand Cannon: Limited Edition,6045.93,credits,Weapon,Stavros Supplies,Asimov Freehold,1278.75,YZ Ceti,x45-hand-cannon-limited-edition
Battered Jerkin,2184,bonds,Armor,Stavros Supplies,Asimov Freehold,1278.75,YZ Ceti,battered-jerkin
Blooded Chrome Battle Armor,8184.00,credits,Armor,Stavros Supplies,Asimov Freehold,1278.75,YZ Ceti,blooded-chrome-battle-armor
Danger Digs: Baby Blue Line,8170.36,credits,Armor,Stavros Supplies,Asimov Freehold,1278.75,YZ Ceti,danger-digs-baby-blue-line
Danger Digs: Ruby Line,5814.05,credits,Armor,Stavros Supplies,Asimov Freehold,1278.75,YZ Ceti,danger-digs-ruby-line
Danger Digs: Sapphire Line,5756.08,credits,Armor,Stavros Supplies,Asimov Freehold,1278.75,YZ Ceti,danger-digs-sapphire-line
Elite Arc Dancer's Suit,5807.23,credits,Armor,Stavros Supplies,Asimov Freehold,1278.75,YZ Ceti,elite-arc-dancers-suit
Repulsion Armor,5783.36,credits,Armor,Stavros Supplies,Asimov Freehold,1278.75,YZ Ceti,repulsion-armor
VIP Pack - 3 days,290,bonds,VIP,Stavros Supplies,Asimov Freehold,1278.75,YZ Ceti,vip-3
Civ T04-V005-12.45x2-0.1,2243.78,credits,Medical,Stavros Supplies,Asimov Freehold,1278.75,YZ Ceti,minor-multi-stim-v41005
Civ T04-V006-13.76x2-0.075,2274.47,credits,Medical,Stavros Supplies,Asimov Freehold,1278.75,YZ Ceti,standard-multi-stim-v4-2-006
Civ T04-V011-10.05x3-0.05,2305.16,credits,Medical,Stavros Supplies,Asimov Freehold,1278.75,YZ Ceti,strong-multi-stim-v43011
Civ T04-V013-9.19x3-0.075,2274.47,credits,Medical,Stavros Supplies,Asimov Freehold,1278.75,YZ Ceti,standard-multi-stim-v4-2-013
Civ T04-V020-13.76x2-0.075,2274.47,credits,Medical,Stavros Supplies,Asimov Freehold,1278.75,YZ Ceti,standard-multi-stim-v4-2-020
Civ T04-V020-15.08x2-0.05,2305.16,credits,Medical,Stavros Supplies,Asimov Freehold,1278.75,YZ Ceti,strong-multi-stim-v4-3-020
Civ T04-V021-9.19x3-0.075,2274.47,credits,Medical,Stavros Supplies,Asimov Freehold,1278.75,YZ Ceti,standard-multi-stim-v4-2-021
